state_name,district_name,block_name,blcode11,village_name,vil_encode,service_level,TotalHab,TotalNoofHouseholds,HousesWithTaps,NoofSchool,School_TapCon,RunningWater_In_Toilet_Urinals_School,hand_wash_avail_School,NoofBal_Agan,Bal_Agan_TapCon,RunningWater_In_Toilet_Urinals_Agan,hand_wash_avail_Agan,JJMStatus,SCCurrentPop,STCurrentPop,GENCurrentPop,TotalCurrentPop
Tamil Nadu,Perambalur,Veppanthattai,73731,Periyavadagarai,11114854921,55.0,2,824,554,2,2,2,2,2,2,2,2,In progress,325,21,2389,2735
Tamil Nadu,Perambalur,Veppanthattai,73731,Pillankulam,11114854941,42.12,2,936,665,2,2,2,2,2,2,2,2,In progress,1617,2,1834,3453
Tamil Nadu,Perambalur,Veppanthattai,73731,Periyammapalayam,11114854831,38.69,5,1263,911,5,5,5,5,4,4,4,4,In progress,2072,11,2564,4647
Tamil Nadu,Perambalur,Veppanthattai,73731,Vallikandapuram,11114854%3A71,55.0,3,1634,1272,4,4,4,4,3,3,3,3,In progress,1169,0,5337,6506
Tamil Nadu,Perambalur,Veppanthattai,73731,Brahmadesam,11114854%3A81,55.0,5,1090,854,5,5,5,5,2,2,2,2,In progress,1031,0,1760,2791
Tamil Nadu,Perambalur,Veppanthattai,73731,V.kalathur,11114854%3A21,40.62,6,2104,1730,9,9,9,9,3,3,3,3,In progress,2307,0,6359,8666
Tamil Nadu,Perambalur,Veppanthattai,73731,Devaiyur,11114854%3A41,40.0,5,1642,1422,3,3,3,3,3,3,3,3,In progress,2784,19,5426,8229
Tamil Nadu,Perambalur,Veppanthattai,73731,Ayanperaiyur,11114854%3A51,45.64,3,1014,1014,3,3,3,3,2,2,2,2,100% Har Ghar Jal,845,0,1785,2630
Tamil Nadu,Perambalur,Veppanthattai,73731,Eraiyur,11114854%3A61,55.0,1,1056,1056,6,6,6,6,1,1,1,1,100% Har Ghar Jal,1880,0,4194,6074
Tamil Nadu,Perambalur,Veppanthattai,73731,Anukkur,11114854%3A91,55.0,2,1060,1060,4,4,4,4,3,3,3,3,100% Har Ghar Jal,768,6,4447,5221
Tamil Nadu,Perambalur,Veppanthattai,73731,Agaram,11114854%3A%3A1,55.0,1,423,423,1,1,1,1,1,1,1,1,100% Har Ghar Jal,689,0,804,1493
Tamil Nadu,Perambalur,Veppanthattai,73731,Pimbalur,111148549%3A1,55.0,3,1178,1178,2,2,2,2,2,2,2,2,100% Har Ghar Jal,1716,0,1455,3171
