state_name,district_name,block_name,blcode11,village_name,vil_encode,service_level
Maharashtra,Ahmednagar,Jamkhed,53891,Parewadi,11113448561,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Nagobawadi,11113449171,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Mungewadi,11113449161,0.02
Maharashtra,Ahmednagar,Jamkhed,53891,JAWALKE,11113448%3A21,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Pandharewadi,11113449181,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Sangvi,11113449221,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Vanjarwadi,11113448%3A41,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,DEODAITHAN,11113448921,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Katewadi,11113449251,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Chondhi,11113448571,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Dhanegaon,111134489%3A1,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Kusadgaon,11113448641,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,NANNAJ,11113448661,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Sonegaon,11113448%3A11,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,DONGAON,11113448481,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Daundachiwadi,11113448%3A51,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,JAWALA,111134487%3A1,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,POTEWADI,111134486%3A1,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Naigaon,11113448871,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Wagha,11113448761,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,HALGAON,11113448631,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,LONI,11113448881,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Kharda,11113449141,0.05
Maharashtra,Ahmednagar,Jamkhed,53891,Daradwadi,11113449151,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Taradgaon,11113448%3A31,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Saradwadi,11113448651,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Savargaon,11113449231,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Sarola,11113449241,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Moha,11113449191,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Zikri,111134491%3A1,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Ratnapur,11113449211,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Satephal,11113448%3A61,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Apti,11113448%3A71,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Jategaon,11113448%3A81,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Dighol,11113448%3A91,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Malewadi,11113448%3A%3A1,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Sakat,11113449111,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Kolhewadi,11113449121,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Pimpalwadi,11113449131,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Rajuri,11113448931,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Dolewadi,11113448941,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Pimpalgaon Unda,11113448951,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Pimpalgaon Alwa,11113448961,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Ghodegaon,11113448971,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Padali,11113448981,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Khurdaithan,11113448991,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,NAHULI,11113448891,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Balgavhan,111134488%3A1,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Anandwadi,11113448911,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,SHIUR,11113448811,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Bandhkhadak,11113448821,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Waki,11113448831,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,TELANGASHI,11113448841,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,JAIBHAYWADI,11113448851,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,DHAMANGAON,11113448861,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,KHANDVI,11113448771,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Disalewadi,11113448781,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Aghi,11113448791,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,BORLE,11113448711,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,RAJEWADI,11113448721,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,MATEWADI,11113448731,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,MUNJEWADI,11113448741,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Dhond Pargaon,11113448751,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Bavi,11113448491,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Kaudgaon,111134484%3A1,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Girwali,11113448511,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,FAKRABAD,11113448521,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Dhanora,11113448531,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Vanjarwadi,11113448541,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Arangaon,11113448551,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Chobhewadi,11113448671,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,GURWADI,11113448681,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Maharuli,11113448691,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Patoda,11113448581,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Bhavarwadi,11113448591,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Khamgaon,111134485%3A1,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Pimparkhed,11113448611,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,HASNABAD,11113448621,55.0
Maharashtra,Ahmednagar,Jamkhed,53891,Mohari,11113449341,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Jafrabad,11113444681,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Nipani Wadgaon,11113444611,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Galnimb,11113444541,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Khirdi,11113444471,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Khokar,11113444781,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Shirasgaon,11113444731,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Narsari (n.v.),11117157621,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Ladgaon,11113444571,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Fatyabad,11113444511,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Kadit Bk.,11113444521,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Belapur Kh.,11113444531,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Padhegaon,11113444551,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Kanhegaon,11113444561,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Wadala Mahadeo,11113444481,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Ekalahare,11113444491,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Belapur Bk.,111134444%3A1,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,MALUNJE  BK.,11113444581,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Bherdapur,11113444591,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Matapur,111134445%3A1,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Karegaon,11113444621,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Umbargaon,11113444631,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Waladgaon,11113444641,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Wangi Bk,11113444651,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Gurjarwadi,11113444661,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Naur,11113444671,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Bramhangaon Vetal,111134442%3A1,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Undirgaon,11113444311,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Malwadgaon,11113444321,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Mahankal Wadgaon,11113444331,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Muthewadgaon,11113444341,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Kamalpur,11113444351,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Ghumandeo,11113444361,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Khanapur,11113444371,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Bhamathan,11113444381,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Bhokar,11113444391,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Sarala,111134443%3A1,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Govardhanpur,11113444411,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Malewadi,11113444421,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Haregaon,11113444431,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Mandve,11113444441,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Ukkalgaon,11113444451,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Kuranpur,11113444461,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Dattanagar,11113444791,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Ainatpur,11116%3A43491,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Wangi Kh. (n.v.),11116%3A43531,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Bhairvnathnagar,11117155%3A41,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Kadit Kh.,11117157541,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Nimgaon Khairi,11113444741,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Naygaon,11113444751,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Matulthan,11113444761,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Takalibhan,11113444771,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Rampur,11113444691,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Dighi,111134446%3A1,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Gondegaon,11113444711,55.0
Maharashtra,Ahmednagar,Shrirampur,53%3A11,Khandala,11113444721,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Murshatpur,11113456%3A81,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Anjanapur,11113456661,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Kanhegaon,11113457291,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Malharwadi,111171547%3A1,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Shahapur,11113456721,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Manegaon,11113456681,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Dharangaon,11113456951,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Ves,11113456641,0.12
Maharashtra,Ahmednagar,Kopargaon,53911,MAHEGAON DESHMUKH,11113456851,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Khopadi,11113457331,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Padhegaon,11113457181,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Soyegaon,11113456651,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Wari,11113457281,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Kokamthan,11113457261,0.13
Maharashtra,Ahmednagar,Kopargaon,53911,Maygaon Devi,11113456831,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Kolpewadi,11113456861,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Vadgaon,11113456%3A41,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Nategaon,11113457111,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,GHARI,11113456741,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Ranjangaon Deshmukh,11113456671,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Sawalgaon,11113457351,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Madhi Bk,11113456891,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Sonari,11113456961,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Malegaon Thadi,11113456971,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Chas,11113456%3A21,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Ogadi,11113457141,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Hingani,11113456881,0.17
Maharashtra,Ahmednagar,Kopargaon,53911,VELAPUR,11113456791,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Dauch Bk.,11113456751,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Kakadi,11113456691,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Kumbhari,11113456871,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Kolgaon Thadi,11113456841,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Madhi Kh.,111134568%3A1,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Louki,11113457271,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Apegaon,11113457211,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Singnapur (ct),11113456%3A61,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Sonewadi,11113456711,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Baktarpur,11113456%3A31,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Jeur Kumbhari,11113456771,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Manjur,11113456%3A51,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Sangvi Bhusar,111134569%3A1,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Bramhangaon,11113456921,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Kasali,11113457231,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Dhotre,11113457321,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Talegaon Male,11113457341,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Rawande,11113456991,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Samvatsar,11113457251,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Derde Korhale,11113456731,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Shirasgaon,11113457171,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Jeur Patoda,11113456%3A91,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Khirdi Ganesh,11113456%3A%3A1,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Dauch Kh.,11113456761,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Bahadarpur,11113456631,0.08
Maharashtra,Ahmednagar,Kopargaon,53911,Takali,11113456931,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Suregaon,11113456781,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Shahajapur,111134567%3A1,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Handewadi,11113456811,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Karwadi,11113456821,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Derde Chandwad,11113456911,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Dhamori,11113456981,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Bahadarbad,111134566%3A1,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Pohegaon Bk.,11113456591,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Pohegaon Kh.,111134565%3A1,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Javalke,11113456611,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Dhondewadi (n.v.),11113456621,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Yesgaon,11113456941,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Morvis,11113456%3A11,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Anchalgaon,11113457121,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Dahigaon Bolka,11113457131,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Chandgavhan,11113456%3A71,0.2
Maharashtra,Ahmednagar,Kopargaon,53911,Sade,111134572%3A1,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Bhojade,11113457311,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Godhegaon,11113457241,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Ghoyegaon,11113457221,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Bolaki,11113457151,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Karanji Bk.,11113457161,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Tilwani,11113457191,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Ukkadgaon,111134571%3A1,55.0
Maharashtra,Ahmednagar,Kopargaon,53911,Chande Kasare,11113457361,55.0
Maharashtra,Ahmednagar,Rahata,53961,WALKI,11113457551,55.0
Maharashtra,Ahmednagar,Rahata,53961,KANKURI,11113457491,55.0
Maharashtra,Ahmednagar,Rahata,53961,HASANAPUR,11113457871,55.0
Maharashtra,Ahmednagar,Rahata,53961,Dadh Bk.,11113457851,55.0
Maharashtra,Ahmednagar,Rahata,53961,Korhale,11113457541,55.0
Maharashtra,Ahmednagar,Rahata,53961,Pimpari Lokai,111134576%3A1,55.0
Maharashtra,Ahmednagar,Rahata,53961,KHADAKEWAKE,11113457591,55.0
Maharashtra,Ahmednagar,Rahata,53961,Nandurkhi Kh.,11113457521,55.0
Maharashtra,Ahmednagar,Rahata,53961,Ranjankhol,11113457751,55.0
Maharashtra,Ahmednagar,Rahata,53961,LONI BK.,11113457661,55.0
Maharashtra,Ahmednagar,Rahata,53961,Pathare Bk.,11113457631,55.0
Maharashtra,Ahmednagar,Rahata,53961,SHINGAVE,11113457381,55.0
Maharashtra,Ahmednagar,Rahata,53961,Sakuri,11113457511,55.0
Maharashtra,Ahmednagar,Rahata,53961,Adgaon Kh.,11113457681,55.0
Maharashtra,Ahmednagar,Rahata,53961,Rui,11113457441,55.0
Maharashtra,Ahmednagar,Rahata,53961,Dhangarwadi,11113457781,55.0
Maharashtra,Ahmednagar,Rahata,53961,Puntamba,11113457371,55.0
Maharashtra,Ahmednagar,Rahata,53961,Gogalgaon,11113457651,55.0
Maharashtra,Ahmednagar,Rahata,53961,ADGAON BK.,11113457691,55.0
Maharashtra,Ahmednagar,Rahata,53961,Loni Kh.,11113457671,55.0
Maharashtra,Ahmednagar,Rahata,53961,Mamdapur,11113457821,55.0
Maharashtra,Ahmednagar,Rahata,53961,Kolhar Bk.,11113457711,55.0
Maharashtra,Ahmednagar,Rahata,53961,Rastapur,11116%3A43541,55.0
Maharashtra,Ahmednagar,Rahata,53961,RANJANGAON KH.,111134573%3A1,55.0
Maharashtra,Ahmednagar,Rahata,53961,Chitali,11113457761,55.0
Maharashtra,Ahmednagar,Rahata,53961,Nandurkhi Bk.,11113457531,55.0
Maharashtra,Ahmednagar,Rahata,53961,Pimpri Nirmal,11113457841,55.0
Maharashtra,Ahmednagar,Rahata,53961,Rampurwadi,11113457391,55.0
Maharashtra,Ahmednagar,Rahata,53961,Hanmantgaon,11113457641,55.0
Maharashtra,Ahmednagar,Rahata,53961,Lohgaon,11113457621,55.0
Maharashtra,Ahmednagar,Rahata,53961,Dahigaon Korhale,11113457571,55.0
Maharashtra,Ahmednagar,Rahata,53961,Bhagwatipur,11113457611,55.0
Maharashtra,Ahmednagar,Rahata,53961,Nighoj,11113457471,55.0
Maharashtra,Ahmednagar,Rahata,53961,Ekrukhe,11113457411,55.0
Maharashtra,Ahmednagar,Rahata,53961,Nathu Patalachiwadi,11113457421,40.0
Maharashtra,Ahmednagar,Rahata,53961,Pimpalwadi,11113457431,55.0
Maharashtra,Ahmednagar,Rahata,53961,Sawali Vihir Bk.,11113457451,55.0
Maharashtra,Ahmednagar,Rahata,53961,Sawali Vihir Kh.,11113457461,55.0
Maharashtra,Ahmednagar,Rahata,53961,Nimgaon Korhale,11113457481,55.0
Maharashtra,Ahmednagar,Rahata,53961,Dorhale,111134574%3A1,55.0
Maharashtra,Ahmednagar,Rahata,53961,Astagaon,111134575%3A1,55.0
Maharashtra,Ahmednagar,Rahata,53961,PIMPLAS,11113457581,55.0
Maharashtra,Ahmednagar,Rahata,53961,KELWAD KH.,11113457561,55.0
Maharashtra,Ahmednagar,Rahata,53961,Cholkewadi (n.v.),11117157291,0.02
Maharashtra,Ahmednagar,Rahata,53961,Tarkaswadi (n.v.),11117157321,0.07
Maharashtra,Ahmednagar,Rahata,53961,Morwadi (n.v.),11117157331,55.0
Maharashtra,Ahmednagar,Rahata,53961,Kelwad Bk.,11117157691,55.0
Maharashtra,Ahmednagar,Rahata,53961,Wakadi,11113457771,55.0
Maharashtra,Ahmednagar,Rahata,53961,Nandur Bk.,11113457831,55.0
Maharashtra,Ahmednagar,Rahata,53961,Durgapur,11113457861,55.0
Maharashtra,Ahmednagar,Rahata,53961,Chandrapur,11113457881,55.0
Maharashtra,Ahmednagar,Rahata,53961,Nandur Kh.,11113457891,55.0
Maharashtra,Ahmednagar,Rahata,53961,Babhaleshwar Kh.,11113457721,55.0
Maharashtra,Ahmednagar,Rahata,53961,Babhaleshwar Bk.,11113457731,55.0
Maharashtra,Ahmednagar,Rahata,53961,TISGAON,11113457741,55.0
Maharashtra,Ahmednagar,Rahata,53961,Jalgaon,11113457791,55.0
Maharashtra,Ahmednagar,Rahata,53961,Elamwadi,111134577%3A1,55.0
Maharashtra,Ahmednagar,Rahata,53961,RAJURI,11113457811,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Wadule,11113445811,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Sukali Bk.,11113445381,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Wanjarwadi,11113445631,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Moryachinchore,11113445671,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Madki,11113444991,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Mhalapur,11113444911,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Ranjangaon,111134458%3A1,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Rastapur,11113445981,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Sukali Kh,11113445391,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Malewadi Dumala,111134451%3A1,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Goyegavhan,11113445341,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Nandur Shikari,111134453%3A1,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Usthal Khalsa,11113444851,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Khalal Pimpri,111134449%3A1,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Babhulwedhe,11113445471,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Dhangarwadi,11113445431,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Dhamori,11113444951,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Panaswadi,11113445661,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Pimpri Shahali,11113445351,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Lohgaon,11113445681,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Borgaon,11113444841,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Washim,11113444881,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Shinganapur,11113445641,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Murme,11113444941,55.0
Maharashtra,Ahmednagar,Nevasa,53931,MALEWADI KHALSA,11113444921,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Pichadgaon,11113444%3A81,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Panegaon,11113445531,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Karegaon,11113445891,55.0
Maharashtra,Ahmednagar,Nevasa,53931,SUREGAON  GANGAPUR,11113444831,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Tamaswadi,11113445491,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Morgavhan,11113445721,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Suregaon Turf Dahigaon,11113445181,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Mukindpur,11113445111,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Patharwale,11113445361,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Jainpur,11113444811,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Bahirwadi,11113444981,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Lekurwali Akhada,11113444971,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Fattepur,11113445971,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Landewadi,11113445561,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Godhegaon,11113445%3A71,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Bhende Kh.,11113445781,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Imampur,11113445141,55.0
Maharashtra,Ahmednagar,Nevasa,53931,HINGONI,111134455%3A1,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Najik Chincholi,11113445321,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Manglapur,11113445161,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Ghogargaon,111134447%3A1,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Wanjoli,11113445741,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Nimbhari,11113445411,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Khupti,11113445121,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Salabatpur,11113445241,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Khunegaon,11113445761,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Kukana,11113445831,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Pachegaon,11113444%3A41,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Belpandhari,11113444821,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Tarwadi,11113445791,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Pravara Sangam,111134448%3A1,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Mhalas Pimpalgaon,11113445991,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Deosade,11113445931,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Khadke,11113444%3A11,55.0
Maharashtra,Ahmednagar,Nevasa,53931,Pachunde,11113445%3A21,55.0
