state_name,district_name,block_name,blcode11,village_name,vil_encode,service_level,TotalHab,TotalNoofHouseholds,HousesWithTaps,NoofSchool,School_TapCon,RunningWater_In_Toilet_Urinals_School,hand_wash_avail_School,NoofBal_Agan,Bal_Agan_TapCon,RunningWater_In_Toilet_Urinals_Agan,hand_wash_avail_Agan,JJMStatus,SCCurrentPop,STCurrentPop,GENCurrentPop,TotalCurrentPop
Kerala,Kannur,Edakkad,6%3A951,Chembilode,11117475341,55.0,11,4164,4164,13,13,13,13,20,20,20,20,100% Har Ghar Jal,108,8,20610,20726
Kerala,Kannur,Edakkad,6%3A951,Kadambur,11117475511,55.0,13,4221,4221,11,11,11,11,17,17,16,16,100% Har Ghar Jal,23,0,19759,19782
Kerala,Kannur,Edakkad,6%3A951,Makreri,11117584411,55.0,10,3701,3701,12,12,12,12,18,18,18,18,100% Har Ghar Jal,15,0,16985,17000
Kerala,Kannur,Edakkad,6%3A951,Iriveri,11117631%3A%3A1,100.0,8,2706,2706,13,13,13,13,11,11,11,11,100% Har Ghar Jal,0,0,15185,15185
Kerala,Kannur,KANNUR,6%3A981,Chirakkal,11117483461,55.0,23,14194,6647,17,17,17,13,43,43,31,27,In progress,2702,128,44927,47757
Kerala,Kannur,KANNUR,6%3A981,Valapattanm,111174833%3A1,55.0,13,1623,1139,7,7,7,7,9,9,3,2,In progress,184,26,8121,8331
Kerala,Kannur,KANNUR,6%3A981,Azhikode North,11117483411,43.01,11,6478,5562,13,13,13,12,19,19,6,8,In progress,1615,37,23211,24863
Kerala,Kannur,KANNUR,6%3A981,Azhikode South,1111785%3A261,55.0,12,7116,6315,9,9,8,9,26,26,7,12,In progress,1024,39,23635,24698
Kerala,Kannur,KANNUR,6%3A981,Pappinissery,11117483421,55.0,20,7807,7807,16,16,15,16,19,19,17,9,100% Har Ghar Jal,3168,71,33556,36795
Kerala,Kannur,Irikkur,6%3A961,Eruvassy,11112815331,55.0,14,5034,79,16,16,16,16,22,22,9,2,In progress,350,950,18825,20125
Kerala,Kannur,Irikkur,6%3A961,Payyavoor,11112815341,100.0,16,6024,132,17,17,17,17,26,26,13,6,In progress,352,1561,22171,24084
Kerala,Kannur,Irikkur,6%3A961,Vayathur,11112815361,100.0,13,6287,1188,11,11,11,11,23,23,8,9,In progress,354,1088,23696,25138
Kerala,Kannur,Irikkur,6%3A961,Nuchiyad,11112815351,26.21,7,2924,891,5,5,5,5,14,14,6,3,In progress,142,281,11542,11965
Kerala,Kannur,Irikkur,6%3A961,Kalliad,11112815381,100.0,6,2171,1342,3,3,3,3,11,11,3,5,In progress,129,192,8360,8681
Kerala,Kannur,Irikkur,6%3A961,Kayaralam,11112815411,21.68,9,3475,2247,9,9,9,9,13,13,13,6,In progress,838,13,15476,16327
Kerala,Kannur,Irikkur,6%3A961,Maniyoor,11112815461,55.0,7,2456,1642,11,11,11,11,11,11,11,4,In progress,353,26,12859,13238
Kerala,Kannur,Irikkur,6%3A961,Padiyoor,11112815371,32.37,9,3371,2592,7,7,7,7,16,16,4,5,In progress,351,544,12732,13627
Kerala,Kannur,Irikkur,6%3A961,Irikkur,11112815391,100.0,13,3484,2930,10,10,10,10,13,13,13,7,In progress,110,8,14187,14305
Kerala,Kannur,Irikkur,6%3A961,Kolacherry,11112815431,18.22,8,2807,2593,10,10,10,10,11,11,11,5,In progress,838,16,13416,14270
Kerala,Kannur,Irikkur,6%3A961,Malapattam,111128153%3A1,55.0,13,2623,2568,5,5,5,5,12,12,10,4,In progress,397,44,9670,10111
Kerala,Kannur,Irikkur,6%3A961,Mayyil,11112815421,100.0,9,1770,1770,9,9,9,9,16,16,16,4,100% Har Ghar Jal,565,19,13526,14110
Kerala,Kannur,Irikkur,6%3A961,Cheleri,11112815441,55.0,9,2560,2560,9,9,9,9,15,15,15,4,100% Har Ghar Jal,1112,23,13718,14853
Kerala,Kannur,Irikkur,6%3A961,Kuttiattoor,11112815451,42.19,9,2711,2711,10,10,10,10,13,13,13,3,100% Har Ghar Jal,729,5,13070,13804
Kerala,Kannur,Panoor,77%3A51,Chokli,11117476321,4.71,17,6224,13,26,26,26,26,27,27,27,27,In progress,74,0,29443,29517
Kerala,Kannur,Panoor,77%3A51,Panniyannur,11117476361,100.0,15,4950,591,19,19,19,19,18,18,18,18,In progress,138,6,23156,23300
Kerala,Kannur,Panoor,77%3A51,Kathirur,11117476221,55.0,18,7440,7440,28,28,28,28,30,30,30,30,100% Har Ghar Jal,89,0,32355,32444
Kerala,Kannur,Thaliparambu,6%3A%3A21,Chuzhali,11112814%3A21,1.0,9,3472,2,5,5,5,5,18,18,1,1,In progress,620,195,13339,14154
Kerala,Kannur,Thaliparambu,6%3A%3A21,Chengalai,11112814%3A31,100.0,9,4382,20,12,12,12,12,19,19,2,1,In progress,1125,69,16578,17772
Kerala,Kannur,Thaliparambu,6%3A%3A21,New Naduvil,11112814921,55.0,10,5136,111,13,13,13,13,32,32,20,32,In progress,130,2003,18751,20884
Kerala,Kannur,Thaliparambu,6%3A%3A21,Vellad,11112814931,7.28,15,7641,198,11,11,11,11,6,6,0,6,In progress,1241,3857,26702,31800
Kerala,Kannur,Thaliparambu,6%3A%3A21,Vellad,11112814%3A71,16.61,3,892,74,0,0,0,0,2,2,1,2,In progress,471,1912,3565,5948
Kerala,Kannur,Thaliparambu,6%3A%3A21,Alakode,11112814%3A41,55.0,24,10489,2055,17,17,17,17,57,57,49,57,In progress,1946,5550,39126,46622
Kerala,Kannur,Thaliparambu,6%3A%3A21,Thimiri,11112814951,100.0,12,6601,1389,4,4,4,4,15,15,12,15,In progress,935,792,23572,25299
Kerala,Kannur,Thaliparambu,6%3A%3A21,Kooveri,11112814941,61.52,9,4773,2669,10,10,10,10,23,23,16,22,In progress,583,190,16620,17393
Kerala,Kannur,Thaliparambu,6%3A%3A21,Panniyoor,11112814971,60.0,11,6578,4365,7,7,7,7,6,6,3,6,In progress,381,13,21028,21422
Kerala,Kannur,Thaliparambu,6%3A%3A21,Kurumathur,11112814981,55.0,6,2848,2281,7,7,7,7,28,28,20,28,In progress,596,0,11387,11983
Kerala,Kannur,Thaliparambu,6%3A%3A21,Pariyaram,111128149%3A1,100.0,8,4160,3379,3,3,3,3,22,22,17,22,In progress,1148,3,9561,10712
Kerala,Kannur,Thaliparambu,6%3A%3A21,Pattuvam,11112814%3A11,55.0,13,3926,3926,12,12,12,12,17,17,15,11,100% Har Ghar Jal,1372,51,16590,18013
Kerala,Kannur,Thaliparambu,6%3A%3A21,Kuttiyeri,11112814991,60.76,10,5362,5362,12,12,12,12,11,11,6,11,100% Har Ghar Jal,573,39,13257,13869
Kerala,Kannur,Payyannur,6%3A9%3A1,Karivellur,11112815181,0.0,7,3012,0,4,4,4,4,10,10,10,10,In progress,542,18,11067,11627
Kerala,Kannur,Payyannur,6%3A9%3A1,Alapadamba,11112815211,100.0,5,1810,0,3,3,3,3,7,7,7,7,In progress,516,25,6722,7263
Kerala,Kannur,Payyannur,6%3A9%3A1,Peralam,11112815191,100.0,7,2660,2,7,7,7,7,11,11,11,11,In progress,466,12,9998,10476
Kerala,Kannur,Payyannur,6%3A9%3A1,Kankole,111128151%3A1,0.07,9,3249,24,7,7,7,7,18,18,18,18,In progress,850,16,12110,12976
Kerala,Kannur,Payyannur,6%3A9%3A1,Vellora,11112815241,100.0,6,2619,68,5,5,5,5,12,12,12,12,In progress,262,190,10076,10528
Kerala,Kannur,Payyannur,6%3A9%3A1,Pulingome,11112815281,9.13,6,3799,225,6,6,6,6,8,8,8,8,In progress,362,1107,13609,15078
Kerala,Kannur,Payyannur,6%3A9%3A1,Eramam,11112815221,27.4,6,2409,241,5,5,5,5,12,12,12,12,In progress,85,8,9241,9334
Kerala,Kannur,Payyannur,6%3A9%3A1,Peringome,11112815261,12.17,5,2207,316,6,6,6,6,12,12,12,12,In progress,385,176,8456,9017
Kerala,Kannur,Payyannur,6%3A9%3A1,Perinthatta,11112815251,12.59,4,1927,312,2,2,2,2,9,9,9,9,In progress,289,68,8343,8700
Kerala,Kannur,Payyannur,6%3A9%3A1,Kuttoor,11112815231,17.01,5,2301,463,3,3,3,3,11,11,11,11,In progress,324,59,8754,9137
Kerala,Kannur,Payyannur,6%3A9%3A1,Thirumeni,11112815291,20.54,5,1483,324,3,3,3,3,12,12,12,12,In progress,127,249,5218,5594
Kerala,Kannur,Payyannur,6%3A9%3A1,Vayakkara,11112815271,8.48,15,5295,1242,12,12,12,12,34,34,34,34,In progress,1102,427,20191,21720
Kerala,Kannur,Payyannur,6%3A9%3A1,Kunhimangalam,11112815131,55.0,14,4785,4464,13,13,13,13,19,19,19,19,In progress,1101,0,18605,19706
Kerala,Kannur,Payyannur,6%3A9%3A1,Panapuzha,11112815111,72.97,7,2574,2536,6,6,6,6,16,16,16,16,In progress,311,34,10495,10840
Kerala,Kannur,Payyannur,6%3A9%3A1,Kadannappalli,11112815121,55.0,8,3049,3049,7,7,7,7,12,12,11,12,100% Har Ghar Jal,337,29,11678,12044
Kerala,Kannur,Payyannur,6%3A9%3A1,Ramanthali,11112815171,55.0,15,5512,5512,10,10,10,10,26,26,19,26,100% Har Ghar Jal,1280,69,25578,26927
Kerala,Kannur,Iritty,6%3A971,Payam,11112815531,0.04,8,2792,0,11,11,11,11,25,25,25,25,In progress,482,381,13832,14695
Kerala,Kannur,Iritty,6%3A971,Vilamana,11112815541,100.0,10,2847,0,5,5,5,5,3,3,3,3,In progress,399,273,14116,14788
Kerala,Kannur,Iritty,6%3A971,Ayyankunnu,11112815551,2.23,16,4633,12,13,13,10,13,23,23,20,22,In progress,389,979,21830,23198
Kerala,Kannur,Iritty,6%3A971,Thillenkeri,11112815571,6.87,13,2959,20,9,9,9,9,18,18,18,18,In progress,250,402,14683,15335
Kerala,Kannur,Iritty,6%3A971,Keezhallur,11112815491,100.0,14,4165,1244,12,12,12,12,18,18,18,18,In progress,386,82,20445,20913
Kerala,Kannur,Iritty,6%3A971,Aralam,11112815561,70.0,17,6484,2917,18,18,18,18,37,37,37,37,In progress,400,2645,27908,30953
Kerala,Kannur,Iritty,6%3A971,Pattannur,11112815471,55.0,8,2999,2999,12,12,12,12,12,12,12,12,100% Har Ghar Jal,283,56,14203,14542
Kerala,Kannur,Iritty,6%3A971,Koodali,11112815481,55.0,10,3052,3052,11,11,11,11,14,14,14,14,100% Har Ghar Jal,289,31,15636,15956
Kerala,Kannur,Koothuparambu,6%3A991,Kannavam,11112815681,0.0,5,1880,0,4,4,4,4,9,9,8,5,In progress,41,106,7614,7761
Kerala,Kannur,Koothuparambu,6%3A991,Manantheri,11112815691,0.0,10,4070,0,10,10,10,10,16,16,12,8,In progress,200,1056,15935,17191
Kerala,Kannur,Koothuparambu,6%3A991,Kandamkunnu,11112815711,17.51,7,3072,28,12,12,12,12,14,14,14,14,In progress,258,49,13889,14196
Kerala,Kannur,Koothuparambu,6%3A991,Thrippangottur,11112815761,4.33,18,6815,173,18,18,18,18,29,29,12,7,In progress,844,420,30282,31546
Kerala,Kannur,Koothuparambu,6%3A991,Mangattidam,111128156%3A1,17.19,12,4780,138,7,7,7,7,20,20,20,20,In progress,304,95,21616,22015
Kerala,Kannur,Koothuparambu,6%3A991,Mokeri,11112815721,0.97,14,4487,130,15,15,15,15,18,18,10,5,In progress,205,22,20342,20569
Kerala,Kannur,Koothuparambu,6%3A991,Puthoor,11112815741,16.45,13,5375,873,13,13,13,13,18,18,3,6,In progress,316,70,23964,24350
Kerala,Kannur,Koothuparambu,6%3A991,Kolavelloor,11112815751,15.88,8,3661,1117,12,12,12,12,14,14,7,6,In progress,105,50,16660,16815
Kerala,Kannur,Koothuparambu,6%3A991,Cheruvanchery,11112815731,31.37,8,3728,1277,10,10,10,10,18,18,5,17,In progress,207,45,16379,16631
Kerala,Kannur,Koothuparambu,6%3A991,Pattiam,11117477341,55.0,10,3424,2543,11,11,11,11,16,16,5,14,In progress,132,1386,13727,15245
